euSolID	SP Ontology	Variaty name	Accession number in other genebank	Original source of the accession	colSiteCountry
EA00252	SP:0000071	ADELIA		CRAIG LEHOULLIER	unk
EA00252	SP:0000180	ADELIA		CRAIG LEHOULLIER	unk
EA00252	SP:0000012	ADELIA		CRAIG LEHOULLIER	unk
EA00252	SP:0000038	ADELIA		CRAIG LEHOULLIER	unk
EA00252	SP:0000124	ADELIA		CRAIG LEHOULLIER	unk
EA00254	SP:0000173	ALPHA		CRAIG LEHOULLIER	unk
EA00254	SP:0000127	ALPHA		CRAIG LEHOULLIER	unk
EA00254	SP:0000128	ALPHA		CRAIG LEHOULLIER	unk
EA00254	SP:0000180	ALPHA		CRAIG LEHOULLIER	unk
EA00254	SP:0000012	ALPHA		CRAIG LEHOULLIER	unk
EA00254	SP:0000038	ALPHA		CRAIG LEHOULLIER	unk
EA00254	SP:0000124	ALPHA		CRAIG LEHOULLIER	unk
EA00255	SP:0000173	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000127	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000128	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000004	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000071	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000180	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000012	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000038	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00255	SP:0000124	ALYX LITTLE SUN YELLOW CHERRY		CRAIG LEHOULLIER	unk
EA00256	SP:0000173	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000127	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000128	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000004	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000071	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000180	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000012	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000038	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00256	SP:0000124	AMELIA ROSE		CRAIG LEHOULLIER	unk
EA00257	SP:0000173	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000127	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000128	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000004	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000071	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000180	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000012	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000038	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00257	SP:0000124	AMERICAN BEAUTY		CRAIG LEHOULLIER	unk
EA00258	SP:0000173	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000127	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000128	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000004	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000071	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000180	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000012	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000038	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00258	SP:0000124	ANANAS NOIRE		CRAIG LEHOULLIER	unk
EA00259	SP:0000173	ARKANSAS TRAVELLER		CRAIG LEHOULLIER	unk
EA00259	SP:0000127	ARKANSAS TRAVELLER		CRAIG LEHOULLIER	unk
EA00259	SP:0000128	ARKANSAS TRAVELLER		CRAIG LEHOULLIER	unk
EA00259	SP:0000004	ARKANSAS TRAVELLER		CRAIG LEHOULLIER	unk
EA00259	SP:0000012	ARKANSAS TRAVELLER		CRAIG LEHOULLIER	unk
EA00259	SP:0000038	ARKANSAS TRAVELLER		CRAIG LEHOULLIER	unk
EA00259	SP:0000124	ARKANSAS TRAVELLER		CRAIG LEHOULLIER	unk
EA00260	SP:0000173	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000127	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000128	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000004	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000071	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000180	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000012	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000038	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00260	SP:0000124	ARLENE'S POLAND		CRAIG LEHOULLIER	unk
EA00262	SP:0000173	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000127	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000128	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000004	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000071	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000180	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000012	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000038	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00262	SP:0000124	AZOYCHKA		CRAIG LEHOULLIER	unk
EA00265	SP:0000173	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000127	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000128	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000004	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000071	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000180	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000012	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000038	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00265	SP:0000124	BANANA LEAF		CRAIG LEHOULLIER	unk
EA00268	SP:0000173	BELIEVE IT OR NOT		CRAIG LEHOULLIER	unk
EA00268	SP:0000127	BELIEVE IT OR NOT		CRAIG LEHOULLIER	unk
EA00268	SP:0000128	BELIEVE IT OR NOT		CRAIG LEHOULLIER	unk
EA00268	SP:0000004	BELIEVE IT OR NOT		CRAIG LEHOULLIER	unk
EA00268	SP:0000180	BELIEVE IT OR NOT		CRAIG LEHOULLIER	unk
EA00268	SP:0000038	BELIEVE IT OR NOT		CRAIG LEHOULLIER	unk
EA00268	SP:0000124	BELIEVE IT OR NOT		CRAIG LEHOULLIER	unk
EA00271	SP:0000173	BIG JUNN		CRAIG LEHOULLIER	unk
EA00271	SP:0000127	BIG JUNN		CRAIG LEHOULLIER	unk
EA00271	SP:0000128	BIG JUNN		CRAIG LEHOULLIER	unk
EA00271	SP:0000004	BIG JUNN		CRAIG LEHOULLIER	unk
EA00271	SP:0000071	BIG JUNN		CRAIG LEHOULLIER	unk
EA00271	SP:0000180	BIG JUNN		CRAIG LEHOULLIER	unk
EA00271	SP:0000038	BIG JUNN		CRAIG LEHOULLIER	unk
EA00272	SP:0000173	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000127	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000128	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000004	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000071	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000180	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000012	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000038	BIG SANDY		CRAIG LEHOULLIER	unk
EA00272	SP:0000124	BIG SANDY		CRAIG LEHOULLIER	unk
EA00275	SP:0000173	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000127	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000128	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000004	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000071	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000180	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000012	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000038	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00275	SP:0000124	POTATO LEAF BISIGNANO #2		CRAIG LEHOULLIER	unk
EA00276	SP:0000173	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000127	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000128	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000004	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000071	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000180	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000012	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000038	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00276	SP:0000124	BLACK ALTAI		CRAIG LEHOULLIER	unk
EA00277	SP:0000173	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000127	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000128	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000004	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000071	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000180	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000012	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000038	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00277	SP:0000124	BLACK ETHIOPAIN		CRAIG LEHOULLIER	unk
EA00278	SP:0000173	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000127	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000128	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000004	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000071	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000180	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000012	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000038	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00278	SP:0000124	BLACK PLUM		CRAIG LEHOULLIER	unk
EA00279	SP:0000173	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000127	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000128	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000004	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000071	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000180	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000012	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000038	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00279	SP:0000124	BLACK RUSSIAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000173	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000127	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000128	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000004	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000071	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000180	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000012	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000038	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00280	SP:0000124	BLACK SEA MAN		CRAIG LEHOULLIER	unk
EA00281	SP:0000173	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000127	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000128	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000004	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000071	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000180	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000012	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000038	BLACK TOM		CRAIG LEHOULLIER	unk
EA00281	SP:0000124	BLACK TOM		CRAIG LEHOULLIER	unk
EA00282	SP:0000173	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000127	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000128	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000004	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000071	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000180	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000012	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000038	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00282	SP:0000124	BLONDOKEE		CRAIG LEHOULLIER	unk
EA00283	SP:0000173	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000127	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000128	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000004	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000071	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000180	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000012	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000038	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00283	SP:0000124	BLUE FRUIT		CRAIG LEHOULLIER	unk
EA00284	SP:0000173	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000127	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000128	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000004	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000071	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000180	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000012	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000038	BOWER		CRAIG LEHOULLIER	unk
EA00284	SP:0000124	BOWER		CRAIG LEHOULLIER	unk
EA00285	SP:0000173	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00285	SP:0000127	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00285	SP:0000128	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00285	SP:0000071	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00285	SP:0000180	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00285	SP:0000012	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00285	SP:0000038	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00285	SP:0000124	BROWN'S LARGE RED		CRAIG LEHOULLIER	unk
EA00286	SP:0000173	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00286	SP:0000127	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00286	SP:0000128	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00286	SP:0000004	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00286	SP:0000071	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00286	SP:0000012	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00286	SP:0000038	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00286	SP:0000124	BUCKBEE NEW FIFTY DAY		CRAIG LEHOULLIER	unk
EA00289	SP:0000173	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000127	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000128	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000004	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000071	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000180	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000012	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000038	BULLS HEART		CRAIG LEHOULLIER	unk
EA00289	SP:0000124	BULLS HEART		CRAIG LEHOULLIER	unk
EA00290	SP:0000173	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000127	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000128	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000004	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000071	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000180	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000012	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000038	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00290	SP:0000124	BURCHAM NEW GENERATION		CRAIG LEHOULLIER	unk
EA00291	SP:0000173	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000127	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000128	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000004	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000071	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000180	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000012	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000038	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00291	SP:0000124	BURPEE'S GLOBE		CRAIG LEHOULLIER	unk
EA00293	SP:0000173	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000127	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000128	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000004	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000071	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000180	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000012	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000038	CANARY		CRAIG LEHOULLIER	unk
EA00293	SP:0000124	CANARY		CRAIG LEHOULLIER	unk
EA00294	SP:0000173	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000127	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000128	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000004	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000071	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000180	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000012	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000038	CARBON		CRAIG LEHOULLIER	unk
EA00294	SP:0000124	CARBON		CRAIG LEHOULLIER	unk
EA00295	SP:0000173	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00295	SP:0000127	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00295	SP:0000128	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00295	SP:0000071	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00295	SP:0000180	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00295	SP:0000012	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00295	SP:0000038	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00295	SP:0000124	CARROT LIKE		CRAIG LEHOULLIER	unk
EA00296	SP:0000173	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000127	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000128	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000004	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000071	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000180	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000012	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000038	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00296	SP:0000124	CHEROKEE PURPLE POTATO LEAF		CRAIG LEHOULLIER	unk
EA00297	SP:0000173	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000127	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000128	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000004	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000071	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000180	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000012	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000038	CONQUEROR		CRAIG LEHOULLIER	unk
EA00297	SP:0000124	CONQUEROR		CRAIG LEHOULLIER	unk
EA00298	SP:0000173	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000127	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000128	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000004	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000071	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000180	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000012	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000038	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00298	SP:0000124	COOPER'S SPECIAL		CRAIG LEHOULLIER	unk
EA00299	SP:0000173	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000127	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000128	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000004	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000071	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000180	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000012	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000038	COPIA		CRAIG LEHOULLIER	unk
EA00299	SP:0000124	COPIA		CRAIG LEHOULLIER	unk
EA00301	SP:0000173	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000127	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000128	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000004	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000071	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000180	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000012	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000038	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00301	SP:0000124	COSMONAUT VOLKOV RED		CRAIG LEHOULLIER	unk
EA00302	SP:0000173	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000127	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000128	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000004	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000071	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000180	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000012	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000038	COYOTE		CRAIG LEHOULLIER	unk
EA00302	SP:0000124	COYOTE		CRAIG LEHOULLIER	unk
EA00304	SP:0000173	CURRY		CRAIG LEHOULLIER	unk
EA00304	SP:0000127	CURRY		CRAIG LEHOULLIER	unk
EA00304	SP:0000128	CURRY		CRAIG LEHOULLIER	unk
EA00304	SP:0000004	CURRY		CRAIG LEHOULLIER	unk
EA00304	SP:0000071	CURRY		CRAIG LEHOULLIER	unk
EA00304	SP:0000012	CURRY		CRAIG LEHOULLIER	unk
EA00304	SP:0000038	CURRY		CRAIG LEHOULLIER	unk
EA00304	SP:0000124	CURRY		CRAIG LEHOULLIER	unk
EA00306	SP:0000173	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000127	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000128	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000004	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000071	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000180	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000012	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000038	D'AMATO		CRAIG LEHOULLIER	unk
EA00306	SP:0000124	D'AMATO		CRAIG LEHOULLIER	unk
EA00309	SP:0000173	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000127	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000128	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000004	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000071	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000180	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000012	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000038	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00309	SP:0000124	DINNER PLATE A		CRAIG LEHOULLIER	unk
EA00310	SP:0000173	DINNER PLATE B		CRAIG LEHOULLIER	unk
EA00310	SP:0000127	DINNER PLATE B		CRAIG LEHOULLIER	unk
EA00310	SP:0000128	DINNER PLATE B		CRAIG LEHOULLIER	unk
EA00310	SP:0000004	DINNER PLATE B		CRAIG LEHOULLIER	unk
EA00310	SP:0000071	DINNER PLATE B		CRAIG LEHOULLIER	unk
EA00310	SP:0000012	DINNER PLATE B		CRAIG LEHOULLIER	unk
EA00310	SP:0000038	DINNER PLATE B		CRAIG LEHOULLIER	unk
